"","nct_id","x"
"13152","NCT00224523","Drug"
"13153","NCT00224536","Procedure"
"13154","NCT00224549","Drug"
"13155","NCT00224575","Other"
"13156","NCT00224588","Drug"
"13157","NCT00224601","Procedure"
"13158","NCT00224627","Procedure"
"13159","NCT00224640","Drug"
"13160","NCT00224653","Procedure"
"13161","NCT00224666","Device"
"13162","NCT00224679","Drug"
"13163","NCT00224692","Drug"
"13164","NCT00224705","Device"
"13165","NCT00224718","Procedure"
"13166","NCT00224744","Device"
"13167","NCT00224757","Procedure"
"13168","NCT00224770","Drug"
"13169","NCT00224783","Biological"
"13170","NCT00224796","Device"
"13171","NCT00224809","Drug"
"13172","NCT00224822","Drug"
"13173","NCT00224835","Behavioral"
"13174","NCT00224848","Behavioral"
"13175","NCT00224874","Drug"
"13176","NCT00224926","Procedure"
"13177","NCT00224939","Drug"
"13178","NCT00224952","Other"
"13179","NCT00224991","Procedure"
"13180","NCT00225017","Drug"
"13181","NCT00225043","Drug"
"13182","NCT00225056","Drug"
"13183","NCT00225069","Procedure"
"13184","NCT00225082","Drug"
"13185","NCT00225095","Drug"
"13186","NCT00225108","Drug"
"13187","NCT00225121","Drug"
"13188","NCT00225147","Drug"
"13189","NCT00225173","Drug"
"13190","NCT00225186","Drug"
"13191","NCT00225199","Drug"
"13192","NCT00225212","Drug"
"13193","NCT00225225","Drug"
"13194","NCT00225238","Drug"
"13195","NCT00225251","Drug"
"13196","NCT00225264","Drug"
"13197","NCT00225277","Drug"
"13198","NCT00225290","Drug"
"13199","NCT00225303","Drug"
"13200","NCT00225316","Procedure"
"13201","NCT00225329","Procedure"
"13202","NCT00225355","Drug"
"13203","NCT00225420","Drug"
"13204","NCT00225433","Drug"
"13205","NCT00225472","Device"
"13206","NCT00225485","Drug"
"13207","NCT00225498","Drug"
"13208","NCT00225511","Drug"
"13209","NCT00225524","Drug"
"13210","NCT00225576","Other"
"13211","NCT00225589","Drug"
"13212","NCT00225615","Drug"
"13213","NCT00225628","Behavioral"
"13214","NCT00225654","Device"
"13215","NCT00225680","Device"
"13216","NCT00225693","Device"
"13217","NCT00225719","Drug"
"13218","NCT00225732","Other"
"13219","NCT00225745","Procedure"
"13220","NCT00225758","Drug"
"13221","NCT00225784","Drug"
"13222","NCT00225797","Drug"
"13223","NCT00225810","Drug"
"13224","NCT00225823","Drug"
"13225","NCT00225836","Device"
"13226","NCT00225862","Drug"
"13227","NCT00225875","Drug"
"13228","NCT00225888","Behavioral"
"13229","NCT00225914","Drug"
"13230","NCT00225927","Procedure"
"13231","NCT00225966","Device"
"13232","NCT00225979","Drug"
"13233","NCT00226005","Drug"
"13234","NCT00226018","Device"
"13235","NCT00226031","Procedure"
"13236","NCT00226057","Drug"
"13237","NCT00226096","Drug"
"13238","NCT00226122","Drug"
"13239","NCT00226135","Drug"
"13240","NCT00226148","Procedure"
"13241","NCT00226187","Procedure"
"13242","NCT00226200","Drug"
"13243","NCT00226213","Procedure"
"13244","NCT00226226","Procedure"
"13245","NCT00226239","Drug"
"13246","NCT00226252","Procedure"
"13247","NCT00226278","Drug"
"13248","NCT00226291","Other"
"13249","NCT00226317","Drug"
"13250","NCT00226330","Drug"
"13251","NCT00226343","Drug"
"13252","NCT00226356","Drug"
"13253","NCT00226369","Drug"
"13254","NCT00226382","Drug"
"13255","NCT00226395","Drug"
"13256","NCT00226421","Drug"
"13257","NCT00226434","Procedure"
"13258","NCT00226447","Drug"
"13259","NCT00226486","Other"
"13260","NCT00226499","Biological"
"13261","NCT00226538","Drug"
"13262","NCT00226551","Drug"
"13263","NCT00226564","Drug"
"13264","NCT00226577","Drug"
"13265","NCT00226590","Drug"
"13266","NCT00226629","Procedure"
"13267","NCT00226655","Drug"
"13268","NCT00226681","Behavioral"
"13269","NCT00226694","Drug"
"13270","NCT00226707","Drug"
"13271","NCT00226720","Procedure"
"13272","NCT00226733","Behavioral"
"13273","NCT00226759","Drug"
"13274","NCT00226772","Drug"
"13275","NCT00226785","Drug"
"13276","NCT00226811","Drug"
"13277","NCT00226824","Drug"
"13278","NCT00226837","Drug"
"13279","NCT00226889","Drug"
"13280","NCT00226902","Procedure"
"13281","NCT00226941","Drug"
"13282","NCT00226954","Drug"
"13283","NCT00226980","Drug"
"13284","NCT00227006","Behavioral"
"13285","NCT00227019","Drug"
"13286","NCT00227032","Drug"
"13287","NCT00227058","Drug"
"13288","NCT00227071","Behavioral"
"13289","NCT00227084","Drug"
"13290","NCT00227097","Behavioral"
"13291","NCT00227110","Drug"
"13292","NCT00227123","Drug"
"13293","NCT00227136","Drug"
"13294","NCT00227162","Behavioral"
"13295","NCT00227175","Behavioral"
"13296","NCT00227188","Drug"
"13297","NCT00227201","Behavioral"
"13298","NCT00227266","Drug"
"13299","NCT00227279","Biological"
"13300","NCT00227305","Drug"
"13301","NCT00227318","Drug"
"13302","NCT00227344","Device"
"13303","NCT00227357","Drug"
"13304","NCT00227370","Drug"
"13305","NCT00227422","Biological"
"13306","NCT00227448","Drug"
"13307","NCT00227500","Drug"
"13308","NCT00227513","Drug"
"13309","NCT00227526","Behavioral"
"13310","NCT00227539","Drug"
"13311","NCT00227565","Drug"
"13312","NCT00227591","Drug"
"13313","NCT00227630","Procedure"
"13314","NCT00227656","Biological"
"13315","NCT00227669","Drug"
"13316","NCT00227682","Dietary Supplement"
"13317","NCT00227721","Drug"
"13318","NCT00227734","Drug"
"13319","NCT00227760","Drug"
"13320","NCT00227786","Behavioral"
"13321","NCT00227812","Drug"
"13322","NCT00227838","Behavioral"
"13323","NCT00227864","Behavioral"
"13324","NCT00227877","Behavioral"
"13325","NCT00227890","Behavioral"
"13326","NCT00227903","Behavioral"
"13327","NCT00227916","Behavioral"
"13328","NCT00227929","Procedure"
"13329","NCT00227942","Drug"
"13330","NCT00227955","Drug"
"13331","NCT00227968","Behavioral"
"13332","NCT00227981","Behavioral"
"13333","NCT00227994","Drug"
"13334","NCT00228007","Drug"
"13335","NCT00228020","Drug"
"13336","NCT00228033","Drug"
"13337","NCT00228046","Drug"
"13338","NCT00228059","Drug"
"13339","NCT00228150","Drug"
"13340","NCT00228163","Drug"
"13341","NCT00228176","Drug"
"13342","NCT00228189","Biological"
"13343","NCT00228215","Behavioral"
"13344","NCT00228254","Drug"
"13345","NCT00228267","Drug"
"13346","NCT00228293","Device"
"13347","NCT00228306","Behavioral"
"13348","NCT00228319","Dietary Supplement"
"13349","NCT00228332","Drug"
"13350","NCT00228345","Procedure"
"13351","NCT00228358","Drug"
"13352","NCT00228371","Device"
"13353","NCT00228384","Device"
"13354","NCT00228397","Drug"
"13355","NCT00228410","Drug"
"13356","NCT00228423","Drug"
"13357","NCT00228436","Drug"
"13358","NCT00228449","Drug"
"13359","NCT00228462","Drug"
"13360","NCT00228475","Drug"
"13361","NCT00228488","Drug"
"13362","NCT00228514","Drug"
"13363","NCT00228527","Drug"
"13364","NCT00228553","Drug"
"13365","NCT00228566","Drug"
"13366","NCT00228605","Drug"
"13367","NCT00228657","Drug"
"13368","NCT00228813","Drug"
"13369","NCT00228865","Procedure"
"13370","NCT00228878","Procedure"
"13371","NCT00228891","Procedure"
"13372","NCT00228917","Biological"
"13373","NCT00228930","Drug"
"13374","NCT00228943","Dietary Supplement"
"13375","NCT00228982","Drug"
"13376","NCT00228995","Drug"
"13377","NCT00229008","Drug"
"13378","NCT00229021","Drug"
"13379","NCT00229060","Drug"
"13380","NCT00229073","Drug"
"13381","NCT00229099","Drug"
"13382","NCT00229112","Drug"
"13383","NCT00229125","Drug"
"13384","NCT00229138","Drug"
"13385","NCT00229151","Behavioral"
"13386","NCT00229164","Device"
"13387","NCT00229177","Drug"
"13388","NCT00229190","Procedure"
"13389","NCT00229203","Drug"
"13390","NCT00229216","Drug"
"13391","NCT00229229","Other"
"13392","NCT00229242","Drug"
"13393","NCT00229255","Other"
"13394","NCT00229281","Behavioral"
"13395","NCT00229307","Behavioral"
"13396","NCT00229385","Drug"
"13397","NCT00229424","Drug"
"13398","NCT00229437","Drug"
"13399","NCT00229476","Drug"
"13400","NCT00229528","Drug"
"13401","NCT00229541","Procedure"
"13402","NCT00229567","Drug"
"13403","NCT00229580","Behavioral"
"13404","NCT00229593","Drug"
"13405","NCT00229619","Drug"
"13406","NCT00229632","Drug"
"13407","NCT00229645","Drug"
"13408","NCT00229658","Drug"
"13409","NCT00229684","Drug"
"13410","NCT00229697","Drug"
"13411","NCT00229710","Drug"
"13412","NCT00229723","Drug"
"13413","NCT00229736","Genetic"
"13414","NCT00229749","Drug"
"13415","NCT00229762","Behavioral"
"13416","NCT00229775","Drug"
"13417","NCT00229840","Procedure"
"13418","NCT00229931","Drug"
"13419","NCT00229944","Drug"
"13420","NCT00229957","Behavioral"
"13421","NCT00229970","Drug"
"13422","NCT00229983","Behavioral"
"13423","NCT00229996","Drug"
"13424","NCT00230009","Behavioral"
"13425","NCT00230022","Behavioral"
"13426","NCT00230048","Behavioral"
"13427","NCT00230061","Biological"
"13428","NCT00230074","Drug"
"13429","NCT00230087","Procedure"
"13430","NCT00230100","Behavioral"
"13431","NCT00230113","Dietary Supplement"
"13432","NCT00230126","Drug"
"13433","NCT00230139","Device"
"13434","NCT00230152","Device"
"13435","NCT00230178","Drug"
"13436","NCT00230191","Drug"
"13437","NCT00230217","Drug"
"13438","NCT00230230","Drug"
"13439","NCT00230269","Procedure"
"13440","NCT00230282","Drug"
"13441","NCT00230295","Procedure"
"13442","NCT00230321","Drug"
"13443","NCT00230347","Procedure"
"13444","NCT00230386","Device"
"13445","NCT00230399","Drug"
"13446","NCT00230438","Procedure"
"13447","NCT00230464","Drug"
"13448","NCT00230477","Drug"
"13449","NCT00230490","Drug"
"13450","NCT00230503","Drug"
"13451","NCT00230516","Drug"
"13452","NCT00230542","Drug"
"13453","NCT00230555","Behavioral"
"13454","NCT00230568","Drug"
"13455","NCT00230581","Drug"
"13456","NCT00230594","Drug"
"13457","NCT00230646","Behavioral"
"13458","NCT00230659","Other"
"13459","NCT00230698","Drug"
"13460","NCT00230711","Behavioral"
"13461","NCT00230737","Drug"
"13462","NCT00230750","Biological"
"13463","NCT00230763","Procedure"
"13464","NCT00230776","Drug"
"13465","NCT00230789","Drug"
"13466","NCT00230802","Drug"
"13467","NCT00230815","Device"
"13468","NCT00230841","Device"
"13469","NCT00230854","Drug"
"13470","NCT00230867","Device"
"13471","NCT00230880","Behavioral"
"13472","NCT00230906","Procedure"
"13473","NCT00230919","Behavioral"
"13474","NCT00230945","Behavioral"
"13475","NCT00230958","Drug"
"13476","NCT00230971","Drug"
"13477","NCT00230984","Behavioral"
"13478","NCT00230997","Drug"
"13479","NCT00231023","Drug"
"13480","NCT00231049","Drug"
"13481","NCT00231062","Device"
"13482","NCT00231075","Drug"
"13483","NCT00231114","Device"
"13484","NCT00231140","Drug"
"13485","NCT00231153","Drug"
"13486","NCT00231166","Drug"
"13487","NCT00231179","Behavioral"
"13488","NCT00231218","Drug"
"13489","NCT00231231","Device"
"13490","NCT00231244","Device"
"13491","NCT00231257","Device"
"13492","NCT00231270","Device"
"13493","NCT00231283","Device"
"13494","NCT00231296","Device"
"13495","NCT00231309","Drug"
"13496","NCT00231322","Drug"
"13497","NCT00231335","Drug"
"13498","NCT00231387","Drug"
"13499","NCT00231413","Biological"
"13500","NCT00231439","Drug"
"13501","NCT00231452","Drug"
"13502","NCT00231465","Drug"
"13503","NCT00231478","Drug"
"13504","NCT00231491","Drug"
"13505","NCT00231504","Procedure"
"13506","NCT00231530","Drug"
"13507","NCT00231556","Drug"
"13508","NCT00231569","Drug"
"13509","NCT00231582","Drug"
"13510","NCT00231595","Drug"
"13511","NCT00231608","Drug"
"13512","NCT00231621","Drug"
"13513","NCT00231634","Drug"
"13514","NCT00231647","Drug"
"13515","NCT00231660","Drug"
"13516","NCT00231673","Drug"
"13517","NCT00231686","Behavioral"
"13518","NCT00231699","Procedure"
"13519","NCT00231725","Drug"
"13520","NCT00231738","Drug"
"13521","NCT00231764","Drug"
"13522","NCT00231777","Drug"
"13523","NCT00231790","Drug"
"13524","NCT00231816","Biological"
"13525","NCT00231829","Drug"
"13526","NCT00231842","Drug"
"13527","NCT00231855","Drug"
"13528","NCT00231868","Drug"
"13529","NCT00231894","Drug"
"13530","NCT00231907","Biological"
"13531","NCT00231920","Biological"
"13532","NCT00231933","Behavioral"
"13533","NCT00231946","Drug"
"13534","NCT00231959","Drug"
"13535","NCT00231972","Behavioral"
"13536","NCT00231985","Behavioral"
"13537","NCT00231998","Drug"
"13538","NCT00232011","Drug"
"13539","NCT00232024","Drug"
"13540","NCT00232037","Drug"
"13541","NCT00232050","Drug"
"13542","NCT00232089","Drug"
"13543","NCT00232102","Drug"
"13544","NCT00232115","Drug"
"13545","NCT00232141","Drug"
"13546","NCT00232154","Drug"
"13547","NCT00232167","Drug"
"13548","NCT00232180","Drug"
"13549","NCT00232206","Drug"
"13550","NCT00232219","Drug"
"13551","NCT00232232","Drug"
"13552","NCT00232245","Drug"
"13553","NCT00232258","Drug"
"13554","NCT00232271","Drug"
"13555","NCT00232284","Drug"
"13556","NCT00232297","Drug"
"13557","NCT00232310","Drug"
"13558","NCT00232336","Drug"
"13559","NCT00232349","Drug"
"13560","NCT00232375","Drug"
"13561","NCT00232388","Procedure"
"13562","NCT00232414","Drug"
"13563","NCT00232427","Procedure"
"13564","NCT00232440","Device"
"13565","NCT00232453","Procedure"
"13566","NCT00232479","Drug"
"13567","NCT00232492","Drug"
"13568","NCT00232505","Biological"
"13569","NCT00232518","Procedure"
"13570","NCT00232544","Device"
"13571","NCT00232557","Device"
"13572","NCT00232583","Drug"
"13573","NCT00232596","Drug"
"13574","NCT00232609","Device"
"13575","NCT00232622","Drug"
"13576","NCT00232635","Drug"
"13577","NCT00232648","Drug"
"13578","NCT00232661","Drug"
"13579","NCT00232674","Drug"
"13580","NCT00232687","Drug"
"13581","NCT00232700","Drug"
"13582","NCT00232726","Drug"
"13583","NCT00232739","Device"
"13584","NCT00232752","Device"
"13585","NCT00232765","Device"
"13586","NCT00232778","Device"
"13587","NCT00232791","Device"
"13588","NCT00232804","Device"
"13589","NCT00232817","Drug"
"13590","NCT00232830","Device"
"13591","NCT00232843","Device"
"13592","NCT00232856","Device"
"13593","NCT00232869","Device"
"13594","NCT00232882","Drug"
"13595","NCT00232908","Drug"
"13596","NCT00232934","Drug"
"13597","NCT00232947","Biological"
"13598","NCT00232999","Drug"
"13599","NCT00233012","Drug"
"13600","NCT00233025","Drug"
"13601","NCT00233038","Procedure"
"13602","NCT00233051","Drug"
"13603","NCT00233064","Biological"
"13604","NCT00233077","Behavioral"
"13605","NCT00233090","Drug"
"13606","NCT00233103","Drug"
"13607","NCT00233129","Behavioral"
"13608","NCT00233142","Behavioral"
"13609","NCT00233155","Drug"
"13610","NCT00233168","Behavioral"
"13611","NCT00233194","Procedure"
"13612","NCT00233207","Drug"
"13613","NCT00233220","Behavioral"
"13614","NCT00233233","Behavioral"
"13615","NCT00233259","Behavioral"
"13616","NCT00233324","Drug"
"13617","NCT00233350","Device"
"13618","NCT00233363","Drug"
"13619","NCT00233376","Procedure"
"13620","NCT00233389","Drug"
"13621","NCT00233402","Drug"
"13622","NCT00233415","Device"
"13623","NCT00233428","Procedure"
"13624","NCT00233441","Drug"
"13625","NCT00233480","Drug"
"13626","NCT00233506","Drug"
"13627","NCT00233519","Drug"
"13628","NCT00233532","Drug"
"13629","NCT00233545","Drug"
"13630","NCT00233558","Drug"
"13631","NCT00233571","Biological"
"13632","NCT00233584","Procedure"
"13633","NCT00233597","Drug"
"13634","NCT00233610","Drug"
"13635","NCT00233662","Drug"
"13636","NCT00233688","Device"
"13637","NCT00233714","Device"
"13638","NCT00233727","Procedure"
"13639","NCT00233740","Device"
"13640","NCT00233753","Device"
"13641","NCT00233766","Device"
"13642","NCT00233779","Device"
"13643","NCT00233792","Device"
"13644","NCT00233805","Device"
"13645","NCT00233818","Device"
"13646","NCT00233831","Device"
"13647","NCT00233844","Procedure"
"13648","NCT00233857","Procedure"
"13649","NCT00233870","Drug"
"13650","NCT00233883","Drug"
"13651","NCT00233896","Drug"
"13652","NCT00233909","Drug"
"13653","NCT00233922","Device"
"13654","NCT00233935","Other"
"13655","NCT00233948","Drug"
"13656","NCT00233961","Biological"
"13657","NCT00233974","Procedure"
"13658","NCT00234000","Drug"
"13659","NCT00234039","Drug"
"13660","NCT00234065","Drug"
"13661","NCT00234078","Drug"
"13662","NCT00234091","Drug"
"13663","NCT00234104","Drug"
"13664","NCT00234117","Drug"
"13665","NCT00234130","Procedure"
"13666","NCT00234156","Procedure"
"13667","NCT00234169","Drug"
"13668","NCT00234182","Drug"
"13669","NCT00234195","Drug"
"13670","NCT00234208","Procedure"
"13671","NCT00234221","Behavioral"
"13672","NCT00234234","Drug"
"13673","NCT00234247","Other"
"13674","NCT00234273","Procedure"
"13675","NCT00234286","Behavioral"
"13676","NCT00234299","Drug"
"13677","NCT00234377","Drug"
"13678","NCT00234390","Drug"
"13679","NCT00234403","Drug"
"13680","NCT00234416","Drug"
"13681","NCT00234429","Drug"
"13682","NCT00234442","Drug"
"13683","NCT00234455","Device"
"13684","NCT00234468","Drug"
"13685","NCT00234494","Drug"
"13686","NCT00234507","Drug"
"13687","NCT00234533","Drug"
"13688","NCT00234546","Drug"
"13689","NCT00234572","Drug"
"13690","NCT00234585","Device"
"13691","NCT00234598","Procedure"
"13692","NCT00234637","Drug"
"13693","NCT00234650","Procedure"
"13694","NCT00234663","Drug"
"13695","NCT00234676","Drug"
"13696","NCT00234702","Drug"
"13697","NCT00234728","Device"
"13698","NCT00234741","Drug"
"13699","NCT00234754","Procedure"
"13700","NCT00234767","Device"
"13701","NCT00234780","Procedure"
"13702","NCT00234793","Behavioral"
"13703","NCT00234806","Other"
"13704","NCT00234819","Drug"
"13705","NCT00234832","Drug"
"13706","NCT00234845","Drug"
"13707","NCT00234858","Drug"
"13708","NCT00234871","Drug"
"13709","NCT00234884","Biological"
"13710","NCT00234897","Drug"
"13711","NCT00234910","Drug"
"13712","NCT00234923","Drug"
"13713","NCT00234936","Drug"
"13714","NCT00234949","Drug"
"13715","NCT00234962","Drug"
"13716","NCT00234975","Drug"
"13717","NCT00234988","Drug"
"13718","NCT00235001","Drug"
"13719","NCT00235014","Drug"
"13720","NCT00235027","Other"
"13721","NCT00235040","Behavioral"
"13722","NCT00235066","Device"
"13723","NCT00235079","Drug"
"13724","NCT00235092","Device"
"13725","NCT00235118","Device"
"13726","NCT00235131","Device"
"13727","NCT00235144","Device"
"13728","NCT00235157","Device"
"13729","NCT00235170","Device"
"13730","NCT00235183","Other"
"13731","NCT00235196","Device"
"13732","NCT00235209","Device"
"13733","NCT00235235","Procedure"
"13734","NCT00235248","Drug"
"13735","NCT00235261","Drug"
"13736","NCT00235274","Drug"
"13737","NCT00235300","Biological"
"13738","NCT00235313","Procedure"
"13739","NCT00235339","Behavioral"
"13740","NCT00235352","Drug"
"13741","NCT00235391","Drug"
"13742","NCT00235404","Other"
"13743","NCT00235417","Procedure"
"13744","NCT00235443","Drug"
"13745","NCT00235456","Procedure"
"13746","NCT00235469","Drug"
"13747","NCT00235482","Drug"
"13748","NCT00235495","Biological"
"13749","NCT00235508","Drug"
"13750","NCT00235521","Drug"
"13751","NCT00235534","Behavioral"
"13752","NCT00235547","Behavioral"
"13753","NCT00235560","Drug"
"13754","NCT00235573","Dietary Supplement"
"13755","NCT00235586","Procedure"
"13756","NCT00235599","Procedure"
"13757","NCT00235625","Drug"
"13758","NCT00235651","Drug"
"13759","NCT00235664","Procedure"
"13760","NCT00235677","Procedure"
